ApprovalDate;Brand;Model;Type;LicensePlate;Mileage;CompanyName;DriverName;DriveDate;DriveDistance
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Brett Balistreri;05/09/2022 19:23:51;38
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Cynthia Rodriguez;05/01/2023 02:53:30;19
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Henry Gutmann;20/08/2022 02:15:52;30
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Sherman Stark;03/04/2023 04:54:40;28
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Paula Brown;22/07/2022 06:08:39;20
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Doyle Greenfelder;26/11/2022 08:45:24;29
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Mike Steuber;30/01/2023 23:55:15;32
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Marilyn Stokes;30/09/2022 22:30:32;15
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Mike Steuber;07/12/2022 01:41:49;27
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Jasmine Douglas;23/10/2022 19:10:53;31
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Aaron Larkin;24/07/2022 18:33:05;10
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Brooke Turcotte;04/02/2023 11:20:31;15
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Violet McKenzie;17/10/2022 18:38:54;13
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Chester Brakus;10/11/2022 13:50:53;16
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Alicia Kilback;11/02/2023 06:50:47;13
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Claude Ebert;25/03/2023 13:24:09;14
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Austin Murphy;09/02/2023 19:01:08;33
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Frances Pouros;20/09/2022 15:35:27;5
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Winston Schowalter;13/11/2022 19:23:18;25
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Jerald Streich;15/02/2023 16:04:49;14
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Daniel Lebsack;20/08/2022 19:55:36;25
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Ed Balistreri;13/08/2022 08:04:34;55
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Frank Gleason;25/06/2022 21:32:56;41
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Mike Steuber;01/09/2022 14:23:23;53
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Roxanne Mitchell;04/03/2023 14:24:54;53
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Rolando West;01/09/2022 08:09:11;14
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Aaron Harber;22/03/2023 07:00:50;37
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Andres Weimann;16/12/2022 09:51:10;37
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Raul Nicolas;26/02/2023 12:50:03;32
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Winston Schowalter;19/08/2022 13:16:09;29
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Raul Nicolas;15/10/2022 11:23:38;53
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Shawn Conn;23/11/2022 03:36:10;52
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Wilma Lebsack;06/08/2022 21:56:46;55
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Ross Abernathy;20/12/2022 16:09:06;37
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Elvira Smitham;21/07/2022 17:38:36;8
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Opal Hilll;06/09/2022 08:10:34;11
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Frances Pouros;08/08/2022 14:18:48;24
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Ed Balistreri;10/03/2023 00:46:08;43
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Marilyn Stokes;20/10/2022 19:23:29;38
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Daniel Lebsack;29/07/2022 17:57:51;24
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Ken Jast;26/02/2023 12:33:55;40
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Kirk Schowalter;28/08/2022 08:22:07;53
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;June Walker;17/11/2022 22:50:36;54
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Roxanne Mitchell;20/02/2023 01:39:15;29
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Eddie Howell;01/09/2022 14:23:23;53
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Aaron Larkin;17/07/2022 00:39:06;52
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Raul Nicolas;13/10/2022 01:19:21;36
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Brittany Roberts;20/02/2023 01:39:15;29
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Brooke Turcotte;31/01/2023 04:57:13;10
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Kyle Predovic;07/08/2022 17:00:25;11
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Angelina O'Connell;26/11/2022 08:45:24;29
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Ana Kautzer;23/12/2022 09:49:36;46
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Nelson Shields;24/11/2022 11:36:26;49
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Hope Crona;08/07/2022 01:11:18;50
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Mike Steuber;26/01/2023 18:51:30;15
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Eunice Balistreri;23/08/2022 08:19:34;51
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Jasmine Douglas;23/06/2022 01:08:13;24
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Wilson Willms;15/08/2022 12:56:09;45
01/05/2022 04:43:28;Kia;Coupe;Van;L-39929 PO;130912;Ryan, Renner and Friesen;Sean Mayert;16/11/2022 09:27:51;47
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Dave Homenick;30/12/2022 02:31:21;7
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Ken Jast;26/03/2023 11:25:58;13
24/07/2020 10:08:20;Jeep;Minivan;Van;L-41929 EX;98316;Nikolaus - Armstrong;Rudolph Hayes;07/08/2022 18:33:46;30
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Jerald Streich;03/04/2023 22:35:14;37
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Lucia Bartell;26/08/2022 12:31:53;26
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Wilma Lebsack;02/12/2022 01:19:16;46
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Nicholas Marks;26/07/2022 23:06:32;43
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Marco Pollich;13/07/2022 06:30:51;11
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Kerry Marvin;05/11/2022 10:59:44;23
24/07/2020 10:08:20;Jeep;Minivan;Van;L-41929 EX;98316;Nikolaus - Armstrong;Fernando Walker;27/06/2022 20:23:47;7
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Jasmine Douglas;27/11/2022 03:02:45;15
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Gerard Weissnat;12/04/2023 05:25:29;21
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Jasmine Douglas;22/06/2022 19:40:37;17
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Gustavo Huels;21/08/2022 08:08:07;7
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Alfredo Collier;23/07/2022 14:36:19;35
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Marie Buckridge;30/11/2022 09:56:56;44
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Hazel Gerhold;09/04/2023 04:45:18;48
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Robert Towne;09/03/2023 21:56:39;34
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Vernon Rosenbaum;22/12/2022 18:39:00;9
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Jerald Streich;25/12/2022 15:55:55;19
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Teri Simonis;17/11/2022 06:00:37;48
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Sarah McClure;02/08/2022 04:07:24;14
19/11/2021 10:28:42;Mazda;Extended Cab Pickup;Van;L-27929 AL;146029;Wintheiser - Padberg;Olive Carter;19/12/2022 22:51:42;25
19/11/2021 10:28:42;Mazda;Extended Cab Pickup;Van;L-27929 AL;146029;Wintheiser - Padberg;Beth Bashirian;14/11/2022 05:29:42;37
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Nadine Graham;26/09/2022 19:34:49;24
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Marco Pollich;17/11/2022 08:59:48;50
02/03/2019 22:47:21;Volkswagen;Extended Cab Pickup;Van;L-13929 EO;9011;Ryan, Renner and Friesen;Oscar Stamm;05/07/2022 16:27:10;36
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Beverly Mayer;26/10/2022 18:19:26;53
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Lillian Schneider;22/06/2022 09:15:14;40
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Andrea Boyle;23/12/2022 14:00:22;50
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Kirk Schowalter;31/07/2022 23:39:04;21
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Claire Schulist;26/08/2022 22:58:16;45
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;George Gerlach;11/03/2023 23:28:56;38
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Ken Jast;14/01/2023 21:39:25;38
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Marilyn Stokes;05/01/2023 07:57:32;17
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Kerry Marvin;22/03/2023 07:00:50;37
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Cynthia Rodriguez;19/09/2022 21:13:45;18
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Ken Jast;05/04/2023 05:15:53;23
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Sidney Bernhard;30/09/2022 09:44:32;22
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Stewart Macejkovic;23/06/2022 01:08:13;24
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Dave Homenick;21/08/2022 23:39:50;14
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Kyle Predovic;06/03/2023 22:09:35;43
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Henry Gutmann;03/01/2023 20:10:29;5
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Carla Dicki;04/03/2023 03:58:30;23
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Lester Hoeger;25/03/2023 07:20:15;50
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Beverly Mayer;22/09/2022 14:06:39;35
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Gina Casper;28/12/2022 04:24:42;7
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Mercedes Schumm;19/09/2022 16:54:52;17
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Wilson Schaden;30/01/2023 14:32:20;50
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Angelica Barrows;09/01/2023 00:45:38;10
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Nelson Shields;18/10/2022 13:04:26;32
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Lucas McDermott;14/08/2022 15:40:13;19
14/01/2022 18:27:00;Nissan;Passenger Van;Premium;L-46929 VO;2384;Kemmer - Nolan;Tracy Zboncak;24/12/2022 10:24:20;53
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Vernon Rosenbaum;30/11/2022 19:26:51;10
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Terry Romaguera;17/07/2022 00:16:15;18
14/01/2022 18:27:00;Nissan;Passenger Van;Premium;L-46929 VO;2384;Kemmer - Nolan;Angel Greenfelder;22/11/2022 13:17:04;52
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Henry Gutmann;09/01/2023 00:45:38;10
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Hazel Gerhold;04/03/2023 07:14:41;12
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Thomas Gulgowski;04/10/2022 22:50:19;18
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Jodi Runolfsson;10/01/2023 14:27:52;36
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Jerry Thompson;05/03/2023 21:42:46;16
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Stephanie Farrell;07/01/2023 10:14:35;6
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Terry Romaguera;15/02/2023 16:04:49;14
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Jana Smitham;12/01/2023 20:40:43;13
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Timmy Bashirian;24/06/2022 21:46:10;29
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Robert Towne;27/07/2022 13:45:23;12
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Opal Hilll;01/04/2023 19:13:55;46
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Doreen Corwin;08/02/2023 06:58:39;20
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;Henry Auer;06/02/2023 06:52:38;31
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Emanuel Wolff;09/09/2022 02:43:52;32
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Chester Brakus;01/07/2022 20:59:27;24
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Brett Balistreri;13/10/2022 12:46:44;37
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;Brian Hessel;17/11/2022 22:50:36;54
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Alfredo Collier;10/12/2022 05:58:16;21
13/02/2020 02:18:43;Honda;Convertible;Business;L-18929 AU;45482;Beatty Group;Pauline Hyatt;24/09/2022 23:21:01;34
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Doreen Corwin;15/02/2023 21:58:24;29
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Aaron Larkin;24/11/2022 11:36:26;49
19/11/2021 10:28:42;Mazda;Extended Cab Pickup;Van;L-27929 AL;146029;Wintheiser - Padberg;Earnest Von;02/12/2022 18:56:51;51
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Austin Murphy;31/08/2022 19:03:16;49
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Marco Pollich;22/12/2022 15:56:13;34
01/05/2022 04:43:28;Kia;Coupe;Van;L-39929 PO;130912;Ryan, Renner and Friesen;Alfred Huels;11/10/2022 03:11:50;11
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Opal Reinger;04/08/2022 02:54:13;49
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Terry Romaguera;29/01/2023 18:52:00;28
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Joey Torp;15/09/2022 21:31:52;26
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Brett Balistreri;30/09/2022 09:44:32;22
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Daniel Lebsack;27/08/2022 20:21:26;19
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Paula Brown;19/11/2022 02:08:03;55
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Lynn Gerlach;16/12/2022 13:24:16;51
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Tricia Quitzon;20/02/2023 22:21:04;9
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Daisy Turner;26/09/2022 05:48:39;21
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Eddie Howell;30/01/2023 23:55:15;32
21/09/2018 02:04:15;Jaguar;Coupe;GreenCab;L-31929 UT;109750;Beatty Group;Terry Romaguera;07/01/2023 10:14:35;6
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Daniel Lebsack;26/11/2022 23:09:39;34
01/05/2022 04:43:28;Kia;Coupe;Van;L-39929 PO;130912;Ryan, Renner and Friesen;Alfred Huels;05/04/2023 22:44:06;32
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Frank Gleason;24/12/2022 18:49:06;35
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Lester Hoeger;16/07/2022 10:51:54;40
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Gina Casper;15/08/2022 14:34:18;53
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Jana Smitham;01/04/2023 14:44:12;36
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Alberto Romaguera;06/01/2023 20:35:06;27
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Ora Roberts;21/07/2022 05:41:30;22
02/03/2019 22:47:21;Volkswagen;Extended Cab Pickup;Van;L-13929 EO;9011;Ryan, Renner and Friesen;Nichole Ziemann;09/08/2022 01:25:02;10
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Hope Crona;07/03/2023 00:43:28;22
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Peggy Kohler;07/10/2022 15:38:31;40
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Angelina O'Connell;27/03/2023 11:14:28;25
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Roman Willms;30/09/2022 09:44:32;22
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;Brian Hessel;08/03/2023 07:20:01;12
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Bernard Kutch;25/09/2022 14:26:22;13
24/07/2020 10:08:20;Jeep;Minivan;Van;L-41929 EX;98316;Nikolaus - Armstrong;Fernando Walker;28/10/2022 21:35:52;21
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Inez Smith;23/09/2022 15:47:23;9
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Elvira Smitham;24/02/2023 18:44:38;21
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Paula Brown;04/04/2023 02:30:09;53
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Andres Weimann;15/12/2022 06:56:43;25
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Teri Simonis;23/08/2022 14:56:00;18
06/01/2021 01:42:50;Dodge;Minivan;Premium;L-30929 EL;115015;Barrows LLC;Ed Balistreri;01/02/2023 03:13:10;14
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Dolores Hayes;09/11/2022 12:15:26;34
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Claude Ebert;26/06/2022 02:09:31;14
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Blanche Durgan;10/12/2022 05:58:16;21
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Lillian Schneider;30/01/2023 23:55:15;32
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Shawn Conn;20/07/2022 23:07:55;38
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Stewart Macejkovic;22/06/2022 19:40:37;17
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Craig Grimes;12/08/2022 13:55:01;10
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;Brian Hessel;10/10/2022 19:31:34;50
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Robert Towne;01/09/2022 08:19:35;28
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Belinda Stehr;13/10/2022 03:01:11;39
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Wm Marks;07/08/2022 02:58:39;37
